レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻,今節成績_1-1,今節成績_1-2,今節成績_2-1,今節成績_2-2,今節成績_3-1,今節成績_3-2,今節成績_4-1,今節成績_4-2,今節成績_5-1,今節成績_5-2,今節成績_6-1,今節成績_6-2,2着が1号艇,2着が2号艇,2着が3号艇,2着が4号艇,2着が5号艇,2着が6号艇,当該コース1着合計
三国,03R,5,4275.0,菅野はやか,広島,B2,3.66,3.22,0.00,0,0.00,0,0.11,3,0.22,4.2,0.16,4.1,0.0,0,0.0,0,0.0,0.0,2.8,C,,0.2,0.6,#N/A!,#N/A!,#N/A!,0.03,0.22,09:24,,,,,,,,,,,,,0,0,0,0,-,0,0.0
三国,03R,6,5314.0,中曽瑠華,東京,B2,3.53,1.38,0.00,0,0.00,0,0.04,2,0.20,4.3,0.17,3.8,0.0,0,0.0,0,0.0,0.0,2.0,-,,0.0,1.0,#N/A!,#N/A!,#N/A!,0.15,0.33,09:24,6,,5,6,4,,5,S,,,,,0,0,0,0,0,-,0.0
三国,04R,1,4942.0,柴田朋哉,福岡,A2,4.96,5.27,0.41,15,0.24,9,0.11,4,0.15,3.0,0.14,2.8,0.13,5,0.26,10,0.13,5.0,3.2,B+,,0.5,0.143,#N/A!,#N/A!,#N/A!,0.24,0.16,09:50,6,2,2,S,2,,3,,,,,,-,8,2,3,2,1,16.0
三国,04R,2,4251.0,川崎誠志,山口,B1,4.53,4.36,0.12,7,0.15,9,0.24,14,0.21,4.7,0.18,4.5,0.08,5,0.03,2,0.0,,3.0,B+,,0.562,0.062,#N/A!,#N/A!,#N/A!,0.00,0.31,09:50,6,2,1,,6,2,6,6,,,,,3,-,2,1,1,1,8.0
三国,04R,3,4393.0,田中孝明,福岡,B1,4.17,3.67,0.08,4,0.22,11,0.14,7,0.15,3.5,0.18,4.0,0.0,0,0.02,1,0.02,1.0,3.4,-,,0.0,0.727,#N/A!,#N/A!,#N/A!,0.08,0.10,09:50,2,5,4,,5,4,4,,,,,,0,2,-,1,0,0,3.0
三国,04R,4,5126.0,山下大輝,兵庫,A1,6.63,7.59,0.25,14,0.21,12,0.23,13,0.17,3.0,0.13,1.5,0.0,0,0.19,10,0.04,2.0,3.8,A+,,0.205,0.341,#N/A!,#N/A!,#N/A!,0.32,0.15,09:50,1,,1,3,4,2,4,2,,,,,1,5,2,-,4,1,13.0
三国,04R,5,4348.0,宮崎奨,香川,A2,5.59,7.05,0.00,0,0.20,10,0.31,16,0.17,3.9,0.15,3.7,0.0,0,0.0,0,0.0,0.0,3.6,B+,,0.278,0.5,#N/A!,#N/A!,#N/A!,0.10,0.19,09:50,,,,,,,,,,,,,0,0,0,0,-,0,0.0
三国,04R,6,4603.0,谷川将太,長崎,B1,4.89,0.0,0.02,1,0.04,2,0.18,8,0.18,3.7,0.14,2.7,0.0,0,0.0,0,0.02,1.0,2.8,B+,,0.355,0.29,#N/A!,#N/A!,#N/A!,0.20,0.27,09:50,2,6,1,,3,1,3,3,,,,,0,0,0,1,0,-,1.0
三国,05R,1,4131.0,原豊土,静岡,A2,6.63,5.12,0.57,21,0.27,10,0.03,1,0.18,3.5,0.18,3.1,0.1,4,0.08,3,0.13,5.0,2.8,C,,0.429,0.238,#N/A!,#N/A!,#N/A!,0.13,0.10,10:16,4,5,3,,1,5,1,,,,,,-,9,8,2,3,2,24.0
三国,05R,2,3635.0,石田政吾,福井,B1,4.42,5.61,0.10,5,0.33,17,0.21,11,0.16,2.8,0.16,2.3,0.06,3,0.02,1,0.0,,2.3,C,,0.238,0.381,#N/A!,#N/A!,#N/A!,0.22,0.00,10:16,5,,3,4,6,,5,3,,,,,3,-,0,0,1,1,5.0
三国,05R,3,4180.0,上野秀和,福岡,B1,5.77,4.16,0.14,7,0.18,9,0.29,14,0.17,3.5,0.16,4.0,0.02,1,0.04,2,0.02,1.0,2.6,-,,0.2,0.467,#N/A!,#N/A!,#N/A!,0.11,0.15,10:16,3,,3,6,4,5,6,,,,,,2,1,-,2,1,0,6.0
三国,05R,4,3885.0,久田武,愛知,B1,5.48,5.24,0.10,5,0.20,10,0.20,10,0.18,3.4,0.14,2.6,0.02,1,0.02,1,0.04,2.0,3.0,A,,0.182,0.303,#N/A!,#N/A!,#N/A!,0.23,0.17,10:16,3,,4,2,4,,5,1,,,,,3,1,1,-,0,0,5.0
三国,05R,5,4163.0,山崎裕司,広島,A2,5.63,5.3,0.05,3,0.21,12,0.24,14,0.16,4.0,0.21,4.1,0.0,0,0.0,0,0.02,1.0,2.0,-,,0.273,0.318,#N/A!,#N/A!,#N/A!,0.07,0.16,10:16,,,,,,,,,,,,,0,0,0,1,-,0,1.0
三国,05R,6,3629.0,浅見昌克,埼玉,A2,6.17,5.35,0.02,1,0.04,2,0.27,14,0.18,3.7,0.14,2.1,0.0,0,0.0,0,0.0,0.0,3.3,-,隠FF,0.366,0.293,#N/A!,#N/A!,#N/A!,0.19,0.25,10:16,1,3,5,5,3,,4,,,,,,0,0,0,0,0,-,0.0
三国,06R,1,4676.0,後藤隼之,東京,B1,5.34,5.64,0.47,21,0.13,6,0.16,7,0.13,2.3,0.17,2.8,0.16,8,0.1,5,0.18,9.0,3.2,A,,0.286,0.381,#N/A!,#N/A!,#N/A!,0.43,0.04,10:44,4,2,3,,3,3,1,6,,,,,-,8,7,6,3,0,24.0
三国,06R,2,4723.0,寺島吉彦,東京,B1,5.09,5.38,0.09,4,0.19,8,0.19,8,0.17,3.8,0.17,3.3,0.05,2,0.05,2,0.0,,3.0,-,,0.375,0.25,#N/A!,#N/A!,#N/A!,0.15,0.22,10:44,4,,2,5,6,6,4,,,,,,1,-,1,2,0,0,4.0
三国,06R,3,4374.0,永田義紘,広島,B1,4.38,4.67,0.05,3,0.13,7,0.20,11,0.17,2.9,0.13,2.5,0.0,0,0.02,1,0.04,2.0,3.4,A,,0.2,0.333,#N/A!,#N/A!,#N/A!,0.20,0.04,10:44,1,3,5,6,4,,5,,,,,,2,0,-,0,0,1,3.0
三国,06R,4,3933.0,山地正樹,岡山,B1,5.18,4.44,0.07,4,0.07,4,0.20,11,0.17,4.3,0.15,3.5,0.0,0,0.0,0,0.0,0.0,3.0,C,,0.312,0.188,#N/A!,#N/A!,#N/A!,0.00,0.25,10:44,6,,5,1,1,1,3,5,,,,,0,0,0,-,0,0,0.0
三国,06R,5,4207.0,松下一也,静岡,A2,6.13,0.0,0.14,7,0.16,8,0.14,7,0.13,2.3,0.1,2.4,0.0,0,0.08,4,0.04,2.0,3.0,-,,0.467,0.244,#N/A!,#N/A!,#N/A!,0.46,0.02,10:44,,,,,,,,,,,,,2,1,3,1,-,1,8.0
三国,06R,6,4384.0,鶴本崇文,大阪,A1,6.26,6.27,0.02,1,0.09,5,0.22,12,0.22,4.7,0.17,4.0,0.0,0,0.0,0,0.02,1.0,2.8,-,,0.218,0.436,#N/A!,#N/A!,#N/A!,0.02,0.47,10:44,4,4,3,6,2,5,4,,,,,,0,1,0,0,0,-,1.0
三国,07R,1,4003.0,表憲一,福井,B1,5.47,5.63,0.44,18,0.24,10,0.15,6,0.16,3.1,0.19,4.1,0.1,4,0.25,10,0.23,9.0,2.3,-,,0.438,0.062,#N/A!,#N/A!,#N/A!,0.28,0.13,11:13,5,4,5,2,4,,2,,,,,,-,7,1,4,3,2,17.0
三国,07R,2,4004.0,山本浩輔,長崎,B1,5.22,0.0,0.06,3,0.25,13,0.15,8,0.19,3.9,0.19,3.6,0.04,2,0.02,1,0.0,,3.4,A,隠F,0.286,0.357,#N/A!,#N/A!,#N/A!,0.06,0.23,11:13,2,,4,4,5,6,1,,,,,,2,-,0,1,0,0,3.0
三国,07R,3,4339.0,平瀬城啓,福井,B1,3.97,4.26,0.02,1,0.10,5,0.22,11,0.19,3.6,0.16,2.8,0.0,0,0.0,0,0.02,1.0,2.6,A,,0.273,0.455,#N/A!,#N/A!,#N/A!,0.15,0.15,11:13,5,1,6,,6,2,3,,,,,,1,0,-,0,0,0,1.0
三国,07R,4,4283.0,石井裕美,東京,B1,4.06,0.0,0.08,3,0.11,4,0.14,5,0.18,3.1,0.19,3.8,0.03,1,0.05,2,0.0,0.0,2.3,C,隠F,0.0,0.333,#N/A!,#N/A!,#N/A!,0.19,0.11,11:13,3,6,4,,4,,4,4,,,,,0,1,0,-,1,1,3.0
三国,07R,5,3577.0,向所浩二,兵庫,B1,4.55,5.13,0.06,2,0.12,4,0.09,3,0.14,2.7,0.1,2.1,0.0,0,0.06,2,0.0,0.0,3.4,-,,0.375,0.25,#N/A!,#N/A!,#N/A!,0.33,0.09,11:13,,,,,,,,,,,,,0,0,1,0,-,1,2.0
三国,07R,6,5456.0,今村天次朗,兵庫,B2,2.14,0.0,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,0.15,4.1,0.0,#N/A!,0.0,#N/A!,0.0,,,,,,,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,11:13,6,,6,4,5,,5,5,,,,,,,,,,-,
三国,08R,1,4638.0,小林遼太,福岡,B1,5.04,6.27,0.45,18,0.15,6,0.10,4,0.15,3.0,0.2,4.0,0.15,6,0.2,8,0.18,7.0,2.8,C,,0.444,0.222,#N/A!,#N/A!,#N/A!,0.35,0.18,11:42,3,3,3,,5,6,2,,,,,,-,8,3,5,2,0,18.0
三国,08R,2,5083.0,柳瀬幹太,山口,B1,4.9,2.11,0.06,3,0.32,16,0.16,8,0.16,3.8,0.15,3.0,0.05,2,0.0,0,0.0,,2.8,-,,0.357,0.286,#N/A!,#N/A!,#N/A!,0.09,0.14,11:42,4,1,5,,3,6,2,,,,,,0,-,1,0,1,0,2.0
三国,08R,3,5126.0,山下大輝,兵庫,A1,6.63,7.59,0.25,15,0.28,17,0.18,11,0.15,3.1,0.13,1.5,0.02,1,0.17,10,0.07,4.0,3.8,A+,,0.205,0.341,#N/A!,#N/A!,#N/A!,0.17,0.10,11:42,1,,1,3,4,2,4,2,,,,,3,3,-,4,5,1,16.0
三国,08R,4,5247.0,大森翼,兵庫,B1,4.55,3.53,0.02,1,0.15,8,0.29,16,0.17,3.6,0.2,4.0,0.02,1,0.0,0,0.0,0.0,3.0,B+,,0.0,0.375,#N/A!,#N/A!,#N/A!,0.11,0.13,11:42,3,2,6,,4,4,6,,,,,,1,0,0,-,0,0,1.0
三国,08R,5,4942.0,柴田朋哉,福岡,A2,4.96,5.27,0.05,2,0.07,3,0.35,15,0.13,2.4,0.14,2.8,0.0,0,0.0,0,0.06,2.0,3.2,B+,,0.5,0.143,#N/A!,#N/A!,#N/A!,0.50,0.08,11:42,,,,,,,,,,,,,0,0,0,2,-,0,2.0
三国,08R,6,5435.0,中西月輝,広島,B2,1.27,0.0,0.00,0,0.00,0,0.00,0,0.22,4.7,0.2,4.8,0.0,0,0.0,0,0.0,0.0,2.8,-,,0.0,0.0,#N/A!,#N/A!,#N/A!,0.10,0.53,11:42,6,,6,6,6,,6,6,,,,,,,,,,-,
三国,09R,1,3629.0,浅見昌克,埼玉,A2,6.17,5.35,0.66,43,0.15,10,0.11,7,0.14,2.6,0.14,2.1,0.05,3,0.12,8,0.14,9.0,3.3,-,隠FF,0.366,0.293,#N/A!,#N/A!,#N/A!,0.42,0.11,12:17,1,3,5,5,3,,4,,,,,,-,16,13,4,6,4,43.0
三国,09R,2,4163.0,山崎裕司,広島,A2,5.63,5.3,0.05,3,0.33,19,0.29,17,0.16,3.6,0.21,4.1,0.05,3,0.03,2,0.0,,2.0,-,,0.273,0.318,#N/A!,#N/A!,#N/A!,0.07,0.18,12:17,4,6,6,,6,,2,3,,,,,2,-,1,2,0,0,5.0
三国,09R,3,4336.0,松田竜馬,福岡,B1,4.95,5.4,0.04,2,0.27,15,0.23,13,0.14,2.6,0.09,3.1,0.02,1,0.02,1,0.0,0.0,2.2,C,,0.324,0.297,#N/A!,#N/A!,#N/A!,0.25,0.02,12:17,5,,4,4,5,,3,4,,,,,0,0,-,1,1,0,2.0
三国,09R,4,4393.0,田中孝明,福岡,B1,4.17,3.67,0.00,0,0.07,3,0.23,10,0.21,4.8,0.18,4.0,0.0,0,0.0,0,0.02,1.0,3.4,-,,0.0,0.727,#N/A!,#N/A!,#N/A!,0.00,0.31,12:17,2,5,4,,5,4,4,,,,,,0,0,1,-,0,0,1.0
三国,09R,5,5035.0,櫻井優,埼玉,B1,5.74,4.55,0.10,5,0.13,7,0.21,11,0.17,3.6,0.19,3.6,0.02,1,0.02,1,0.06,3.0,3.0,-,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.06,0.10,12:17,,,,,,,,,,,,,1,1,0,3,-,0,5.0
三国,09R,6,3436.0,柏野幸二,岡山,A2,5.61,5.89,0.03,1,0.03,1,0.21,8,0.16,2.9,0.12,2.3,0.0,0,0.0,0,0.0,0.0,3.8,C,,0.355,0.194,#N/A!,#N/A!,#N/A!,0.30,0.07,12:17,1,3,2,5,1,,F,4,,,,,0,0,0,0,0,-,0.0
三国,10R,1,4603.0,谷川将太,長崎,B1,4.89,0.0,0.63,31,0.18,9,0.04,2,0.15,2.4,0.14,2.7,0.04,2,0.08,4,0.23,11.0,2.8,B+,,0.355,0.29,#N/A!,#N/A!,#N/A!,0.44,0.06,12:49,2,6,1,,3,1,3,3,,,,,-,10,10,6,3,2,31.0
三国,10R,2,4348.0,宮崎奨,香川,A2,5.59,7.05,0.21,10,0.27,13,0.25,12,0.16,3.8,0.15,3.7,0.18,9,0.0,0,0.0,,3.6,B+,,0.278,0.5,#N/A!,#N/A!,#N/A!,0.08,0.16,12:49,3,3,2,,3,1,2,4,,,,,8,-,0,1,1,1,11.0
三国,10R,3,3933.0,山地正樹,岡山,B1,5.18,4.44,0.06,4,0.16,10,0.25,16,0.17,3.6,0.15,3.5,0.0,0,0.0,0,0.04,4.0,3.0,C,,0.312,0.188,#N/A!,#N/A!,#N/A!,0.03,0.05,12:49,6,,5,1,1,1,3,5,,,,,2,1,-,0,2,0,5.0
三国,10R,4,4443.0,津田裕絵,山口,A2,5.45,6.2,0.08,4,0.22,11,0.31,16,0.19,4.1,0.17,3.7,0.0,0,0.0,0,0.07,4.0,3.0,C,,0.259,0.37,#N/A!,#N/A!,#N/A!,0.06,0.18,12:49,2,6,2,,2,3,5,6,,,,,1,1,2,-,0,0,4.0
三国,10R,5,4676.0,後藤隼之,東京,B1,5.34,5.64,0.00,0,0.06,3,0.18,9,0.17,3.9,0.17,2.8,0.0,0,0.0,0,0.02,1.0,3.2,A,,0.286,0.381,#N/A!,#N/A!,#N/A!,0.10,0.16,12:49,,,,,,,,,,,,,1,0,0,0,-,0,1.0
三国,10R,6,4131.0,原豊土,静岡,A2,6.63,5.12,0.03,1,0.10,4,0.13,5,0.22,5.0,0.18,3.1,0.0,0,0.0,0,0.0,0.0,2.8,C,,0.429,0.238,#N/A!,#N/A!,#N/A!,0.00,0.42,12:49,4,5,3,,1,5,1,,,,,,0,0,0,0,0,-,0.0
三国,11R,1,4825.0,倉持莉々,東京,A1,6.62,6.75,0.60,28,0.13,6,0.13,6,0.15,2.4,0.13,2.5,0.08,4,0.19,10,0.06,3.0,3.2,A,,0.571,0.214,#N/A!,#N/A!,#N/A!,0.44,0.04,13:22,1,6,1,3,3,1,2,3,,,,,-,19,8,3,2,1,33.0
三国,11R,2,3577.0,向所浩二,兵庫,B1,4.55,5.13,0.10,4,0.15,6,0.23,9,0.16,3.2,0.1,2.1,0.08,3,0.0,0,0.0,,3.4,-,,0.375,0.25,#N/A!,#N/A!,#N/A!,0.23,0.15,13:22,2,,1,4,3,3,3,4,,,,,1,-,1,1,0,0,3.0
三国,11R,3,4207.0,松下一也,静岡,A2,6.13,0.0,0.24,12,0.32,16,0.24,12,0.13,2.2,0.1,2.4,0.02,1,0.19,10,0.07,4.0,3.0,-,,0.467,0.244,#N/A!,#N/A!,#N/A!,0.43,0.04,13:22,5,,2,2,1,5,1,5,,,,,6,0,-,4,5,0,15.0
三国,11R,4,3848.0,川上聡介,愛知,A2,4.69,4.3,0.08,5,0.20,12,0.16,10,0.15,2.9,0.18,4.1,0.0,0,0.06,3,0.0,0.0,2.3,A,隠F,0.231,0.231,#N/A!,#N/A!,#N/A!,0.26,0.04,13:22,5,,1,4,2,4,2,5,,,,,1,0,0,-,0,2,3.0
三国,11R,5,4251.0,川崎誠志,山口,B1,4.53,4.36,0.02,1,0.07,4,0.19,10,0.20,4.4,0.18,4.5,0.0,0,0.02,1,0.02,1.0,3.0,B+,,0.562,0.062,#N/A!,#N/A!,#N/A!,0.02,0.16,13:22,,,,,,,,,,,,,2,0,0,0,-,0,2.0
三国,11R,6,4413.0,水摩敦,福岡,A2,5.81,6.4,0.05,3,0.16,9,0.16,9,0.16,3.5,0.18,3.1,0.0,0,0.04,2,0.0,0.0,1.8,-,,0.255,0.353,#N/A!,#N/A!,#N/A!,0.22,0.15,13:22,4,,2,5,1,5,1,,,,,,1,1,0,0,0,-,2.0
三国,12R,1,3946.0,赤岩善生,愛知,A1,7.28,7.97,0.64,55,0.19,16,0.08,7,0.13,2.6,0.14,3.2,0.06,6,0.12,11,0.16,15.0,3.6,B+,,0.286,0.268,#N/A!,#N/A!,#N/A!,0.36,0.04,13:59,1,5,1,1,1,2,3,1,,,,,-,21,15,15,7,2,60.0
三国,12R,2,4502.0,遠藤エミ,滋賀,A1,6.68,6.85,0.24,11,0.26,12,0.17,8,0.14,2.9,0.16,3.2,0.17,8,0.07,3,0.0,,4.2,B+,,0.396,0.312,#N/A!,#N/A!,#N/A!,0.22,0.07,13:59,1,2,3,1,2,1,2,1,,,,,5,-,4,0,0,2,11.0
三国,12R,3,4512.0,高野哲史,兵庫,A1,6.57,6.72,0.23,13,0.34,19,0.25,14,0.16,3.0,0.17,3.0,0.02,1,0.15,9,0.07,4.0,3.4,C,,0.385,0.277,#N/A!,#N/A!,#N/A!,0.21,0.05,13:59,2,3,2,3,2,1,6,1,,,,,6,3,-,4,2,1,16.0
三国,12R,4,4659.0,木下翔太,大阪,A1,7.11,6.77,0.11,6,0.22,12,0.33,18,0.14,2.9,0.15,2.7,0.05,3,0.07,4,0.03,2.0,3.8,A,,0.345,0.19,#N/A!,#N/A!,#N/A!,0.26,0.10,13:59,1,1,4,1,2,4,1,2,,,,,2,2,1,-,4,0,9.0
三国,12R,5,4199.0,北川潤二,愛知,A2,6.56,6.11,0.13,6,0.13,6,0.29,14,0.20,3.2,0.12,3.1,0.0,0,0.11,1,0.0,0.0,2.6,-,,0.321,0.304,#N/A!,#N/A!,#N/A!,0.00,0.00,13:59,,,,,,,,,,,,,0,0,0,0,-,1,1.0
三国,12R,6,4140.0,梶野学志,東京,A1,6.03,7.77,0.06,2,0.09,3,0.18,6,0.16,3.7,0.16,3.5,0.0,0,0.0,0,0.0,0.0,2.3,B+,,0.324,0.382,#N/A!,#N/A!,#N/A!,0.20,0.27,13:59,4,4,1,,3,2,1,3,,,,,0,0,1,0,0,-,1.0
浜名湖,01R,1,4197.0,渥美卓郎,静岡,B1,3.96,4.91,0.33,13,0.15,6,0.15,6,0.18,3.3,0.22,4.0,0.24,11,0.13,6,0.24,11.0,2.5,-,,0.429,0.286,D,3,2,0.17,0.13,11:34,6,,6,4,,,,,,,,,-,6,3,1,2,2,14.0
浜名湖,01R,2,4246.0,喜多那由夏,静岡,B1,4.14,4.98,0.08,4,0.26,13,0.22,11,0.19,3.8,0.2,3.0,0.08,4,0.0,0,0.0,,3.0,-,,0.222,0.333,C,3,3,0.06,0.22,11:34,5,,6,2,,,,,,,,,3,-,1,0,0,0,4.0
浜名湖,01R,3,4911.0,片岡大地,東京,B1,5.61,5.32,0.11,4,0.19,7,0.31,11,0.13,2.5,0.19,4.3,0.0,0,0.03,1,0.06,2.0,3.2,A,,0.214,0.429,C,3,3,0.28,0.08,11:34,4,5,5,,,,,,,,,,0,0,-,3,0,0,3.0
浜名湖,01R,4,3778.0,安達美帆,埼玉,B1,3.13,2.22,0.06,2,0.06,2,0.06,2,0.22,4.3,0.22,3.0,0.03,1,0.03,1,0.0,0.0,2.2,-,,0.2,0.2,D,2,3,0.06,0.27,11:34,5,6,5,,,,,,,,,,0,2,0,-,0,0,2.0
浜名湖,01R,5,4664.0,東口晃,福井,B1,4.32,3.3,0.03,1,0.03,1,0.08,3,0.22,4.4,0.29,5.3,0.0,0,0.0,0,0.03,1.0,2.0,-,,0.0,1.0,C,3,3,0.05,0.41,11:34,,,,,,,,,,,,,1,0,0,0,-,0,1.0
浜名湖,01R,6,4681.0,太田潮,愛知,B1,4.01,4.79,0.00,0,0.00,0,0.03,1,0.22,4.6,0.19,3.6,0.0,0,0.0,0,0.0,0.0,2.6,-,,0.222,0.222,D,2,3,0.03,0.29,11:34,5,,6,6,,,,,,,,,0,0,0,0,0,-,0.0
浜名湖,02R,1,4229.0,市川美宏,静岡,B1,3.67,4.36,0.42,14,0.06,2,0.27,9,0.17,3.1,0.18,3.0,0.09,3,0.19,6,0.19,6.0,2.2,-,,0.308,0.231,C,3,3,0.22,0.06,12:04,2,,4,5,,,,,,,,,-,5,3,2,2,1,13.0
浜名湖,02R,2,5073.0,上原健次郎,福岡,A2,5.58,0.0,0.21,11,0.21,11,0.25,13,0.17,3.8,0.2,4.3,0.19,10,0.02,1,0.0,,2.2,C,,0.667,0.2,C,3,3,0.04,0.17,12:04,4,4,4,,,,,,,,,,7,-,1,2,2,0,12.0
浜名湖,02R,3,4888.0,金児隆太,群馬,B1,5.07,5.63,0.13,7,0.20,11,0.22,12,0.20,4.0,0.15,2.0,0.0,0,0.06,3,0.07,4.0,3.0,B+,,0.438,0.344,C,3,3,0.11,0.24,12:04,3,,2,6,,,,,,,,,5,0,-,2,0,0,7.0
浜名湖,02R,4,4171.0,榎幸司,長崎,A2,6.2,7.0,0.12,7,0.19,11,0.28,16,0.17,3.9,0.25,5.3,0.02,1,0.03,2,0.07,4.0,3.0,B+,,0.273,0.255,C,3,3,0.07,0.20,12:04,5,1,6,,,,,,,,,,4,1,2,-,1,0,8.0
浜名湖,02R,5,5100.0,栗原一馬,群馬,B1,4.49,3.69,0.04,1,0.20,5,0.20,5,0.17,3.6,0.2,3.3,0.0,0,0.0,0,0.03,1.0,3.0,-,,0.429,0.0,C,3,3,0.13,0.09,12:04,,,,,,,,,,,,,0,1,0,0,-,0,1.0
浜名湖,02R,6,5091.0,為本智也,福井,B1,6.17,5.1,0.02,1,0.11,5,0.21,10,0.17,3.3,0.17,3.3,0.0,0,0.02,1,0.02,1.0,3.0,-,,0.207,0.276,C,4,3,0.25,0.18,12:04,2,,2,2,,,,,,,,,0,0,1,0,1,-,2.0
浜名湖,03R,1,4098.0,赤澤文香,岡山,B1,4.9,3.83,0.33,12,0.14,5,0.19,7,0.19,3.6,0.24,3.3,0.28,10,0.22,8,0.11,4.0,3.6,A,,0.364,0.273,C,3,3,0.11,0.17,12:29,5,4,5,,,,,,,,,,-,4,4,3,1,1,13.0
浜名湖,03R,2,5304.0,井田涼介,群馬,B2,2.16,0.0,0.00,0,0.00,0,0.18,2,0.20,4.5,0.3,5.0,0.0,0,0.0,0,0.0,,2.5,B+,,0.0,0.0,D,3,2,0.07,0.21,12:29,S,6,6,,,,,,,,,,0,-,0,0,0,0,0.0
浜名湖,03R,3,4204.0,柴田大輔,福岡,B1,4.98,4.73,0.05,2,0.18,8,0.20,9,0.20,3.8,0.19,3.0,0.0,0,0.02,1,0.02,1.0,2.6,C,隠F,0.4,0.2,B,3,5,0.05,0.21,12:29,4,,2,1,,,,,,,,,1,0,-,1,0,0,2.0
浜名湖,03R,4,4625.0,渡邊裕貴,静岡,B1,4.7,4.62,0.10,5,0.12,6,0.08,4,0.16,3.2,0.19,3.3,0.04,2,0.07,3,0.0,0.0,3.0,B+,,0.412,0.118,B,4,4,0.18,0.07,12:29,1,5,3,,,,,,,,,,3,1,1,-,0,0,5.0
浜名湖,03R,5,5213.0,湯淺紀香,群馬,A2,5.03,0.0,0.02,1,0.06,3,0.10,5,0.20,4.1,0.2,2.3,0.02,1,0.0,0,0.03,2.0,3.0,C,,0.375,0.208,C,4,3,0.05,0.14,12:29,,,,,,,,,,,,,2,0,1,0,-,0,3.0
浜名湖,03R,6,4537.0,渡邉和将,岡山,A1,6.74,7.13,0.10,5,0.10,5,0.20,10,0.16,4.0,0.13,1.7,0.0,0,0.0,0,0.04,2.0,3.5,A,,0.326,0.233,B,4,4,0.13,0.20,12:29,1,3,2,1,,,,,,,,,2,0,0,1,0,-,3.0
浜名湖,04R,1,4278.0,藤岡俊介,兵庫,A1,6.71,7.86,0.73,58,0.11,9,0.03,2,0.11,1.8,0.1,1.2,0.09,7,0.07,6,0.09,7.0,3.4,B+,,0.321,0.321,B,4,4,0.65,0.03,13:00,2,2,4,1,,,,,,,,,-,20,17,13,6,4,60.0
浜名湖,04R,2,4327.0,加藤翔,静岡,B1,3.92,5.21,0.06,3,0.18,9,0.14,7,0.20,4.3,0.18,4.6,0.04,2,0.02,1,0.0,,4.2,A+,,0.462,0.154,B,4,4,0.06,0.29,13:00,2,,1,5,,,,,,,,,2,-,1,0,0,0,3.0
浜名湖,04R,3,4740.0,齋藤達希,静岡,B1,4.89,4.66,0.06,3,0.24,12,0.20,10,0.16,2.9,0.21,3.7,0.0,0,0.0,0,0.06,3.0,3.5,C,,0.333,0.333,C,4,2,0.13,0.06,13:00,3,4,1,6,,,,,,,,,1,0,-,1,0,1,3.0
浜名湖,04R,4,5322.0,根岸真優,埼玉,B2,2.53,0.0,0.00,0,0.00,0,0.05,2,0.20,3.9,0.18,2.3,0.0,0,0.0,0,0.0,0.0,3.0,C,,0.0,1.0,D,2,2,0.08,0.08,13:00,S,6,6,,,,,,,,,,0,0,0,-,0,0,0.0
浜名湖,04R,5,3838.0,伊藤啓三,埼玉,B1,5.43,6.38,0.07,3,0.11,5,0.11,5,0.13,2.8,0.14,2.3,0.02,1,0.02,1,0.04,2.0,3.0,-,,0.25,0.208,C,3,3,0.31,0.04,13:00,,,,,,,,,,,,,0,1,0,2,-,1,4.0
浜名湖,04R,6,5455.0,澁澤周羽,群馬,B2,1.25,0.0,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,#N/A!,0.22,5.0,0.0,#N/A!,0.0,#N/A!,0.0,,3.6,-,,,,D,2,3,#N/A!,#N/A!,13:00,6,,5,6,,,,,,,,,,,,,,-,
浜名湖,05R,1,5152.0,丸山祐也,福岡,B1,4.25,4.07,0.28,7,0.36,9,0.08,2,0.22,4.3,0.21,5.0,0.17,4,0.42,10,0.08,2.0,3.0,-,,0.4,0.2,D,2,3,0.13,0.38,13:27,4,4,5,5,,,,,,,,,-,2,1,2,0,0,5.0
浜名湖,05R,2,4570.0,前田聖文,愛知,A1,6.59,8.75,0.23,14,0.39,24,0.16,10,0.16,3.3,0.16,4.5,0.17,10,0.05,3,0.0,,2.6,C,,0.256,0.333,C,4,3,0.12,0.09,13:27,1,5,4,1,,,,,,,,,7,-,1,1,3,1,13.0
浜名湖,05R,3,4834.0,浜本裕己,大阪,A2,5.7,5.76,0.10,6,0.15,9,0.25,15,0.15,3.2,0.18,2.6,0.0,0,0.02,1,0.07,4.0,2.0,-,,0.351,0.324,C,3,3,0.20,0.16,13:27,5,5,1,,,,,,,,,,1,2,-,1,1,0,5.0
