レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻
福岡,07R,1,5018,竹下大樹,福岡,A1,6.28,6.03,0.75,63,0.17,14,0.05,4,0.14,2.6,-,-,0.05,4,0.07,6,0.10,8,3.6,B+,,0.306,0.258,#N/A!,#N/A!,#N/A!,0.35,0.06,15:21
福岡,07R,2,4122,安東幸治,福岡,A2,5.60,5.58,0.13,7,0.38,20,0.11,6,0.18,3.4,-,-,0.10,5,0.02,1,0.00,,4.2,A,,0.294,0.324,#N/A!,#N/A!,#N/A!,0.10,0.12,15:21
福岡,07R,3,5144,中尾彩香,福岡,B1,5.43,4.42,0.11,5,0.24,11,0.20,9,0.17,3.2,-,-,0.00,0,0.07,3,0.02,1,3.8,B+,,0.308,0.308,#N/A!,#N/A!,#N/A!,0.18,0.15,15:21
福岡,07R,4,4899,占部一真,福岡,B1,4.53,4.94,0.11,5,0.04,2,0.15,7,0.16,3.8,-,-,0.00,0,0.04,2,0.04,2,5.4,A+,,0,0.455,#N/A!,#N/A!,#N/A!,0.16,0.29,15:21
福岡,07R,5,5308,藤森拓海,福岡,B1,4.02,2.36,0.04,2,0.11,5,0.13,6,0.18,3.3,-,-,0.00,0,0.00,0,0.02,1,4,A,,0,0.333,#N/A!,#N/A!,#N/A!,0.15,0.13,15:21
福岡,07R,6,4640,山ノ内雅人,福岡,A2,6.07,6.09,0.00,0,0.07,3,0.14,6,0.15,3.4,-,-,0.00,0,0.00,0,0.00,0,2.2,-,,0.262,0.262,#N/A!,#N/A!,#N/A!,0.17,0.10,15:21
福岡,08R,1,4236,松村敏,福岡,A1,7.12,7.27,0.80,72,0.10,9,0.04,4,0.11,2.1,-,-,0.03,3,0.06,5,0.07,6,4.4,B+,,0.347,0.278,#N/A!,#N/A!,#N/A!,0.52,0.01,15:51
福岡,08R,2,5286,坂井滉哉,福岡,B1,4.31,3.62,0.08,5,0.13,8,0.13,8,0.16,3.3,-,-,0.05,3,0.04,2,0.00,,3.2,A,,0.273,0.455,#N/A!,#N/A!,#N/A!,0.17,0.13,15:51
福岡,08R,3,3747,國崎良春,福岡,B1,5.42,4.77,0.07,3,0.35,15,0.16,7,0.15,3.2,-,-,0.00,0,0.00,0,0.07,3,3.2,B+,,0.429,0.143,#N/A!,#N/A!,#N/A!,0.14,0.11,15:51
福岡,08R,4,5192,中尾優香,福岡,A2,4.83,4.11,0.13,5,0.08,3,0.15,6,0.17,3.2,-,-,0.03,1,0.05,2,0.05,2,3.8,B+,F,0.667,0.25,#N/A!,#N/A!,#N/A!,0.24,0.10,15:51
福岡,08R,5,4892,柴田直哉,福岡,B1,4.98,5.36,0.02,1,0.08,4,0.23,11,0.17,3.3,-,-,0.02,1,0.00,0,0.02,1,4,B+,,0.368,0.263,B,4,4,0.12,0.07,15:51
福岡,08R,6,5081,篠原飛翔,福岡,A2,6.17,5.81,0.00,0,0.09,4,0.25,11,0.17,3.6,-,-,0.00,0,0.00,0,0.00,0,4.8,B+,未消化F,0.467,0.133,#N/A!,#N/A!,#N/A!,0.12,0.15,15:51
福岡,09R,1,4424,松尾昂明,福岡,A2,6.11,6.46,0.71,51,0.13,9,0.06,4,0.15,2.8,-,-,0.10,7,0.13,9,0.03,2,4,-,,0.26,0.32,#N/A!,#N/A!,#N/A!,0.34,0.09,16:23
福岡,09R,2,5277,井上未都,福岡,B1,5.39,3.40,0.18,10,0.24,13,0.22,12,0.16,3.0,-,-,0.11,6,0.07,4,0.00,,2,-,,0.167,0.278,#N/A!,#N/A!,#N/A!,0.13,0.02,16:23
福岡,09R,3,4588,田中京介,福岡,A2,5.61,4.91,0.18,10,0.20,11,0.23,13,0.14,2.8,-,-,0.00,0,0.08,4,0.06,3,2.6,C,,0.342,0.289,#N/A!,#N/A!,#N/A!,0.18,0.00,16:23
福岡,09R,4,4256,渡辺浩司,福岡,A1,6.94,7.25,0.09,4,0.41,18,0.25,11,0.12,2.7,-,-,0.04,2,0.04,2,0.02,1,3.8,B+,,0.404,0.298,C,5,2,0.32,0.05,16:23
福岡,09R,5,5258,仲本舜,福岡,B1,4.98,4.03,0.07,3,0.11,5,0.17,8,0.18,3.1,-,-,0.00,0,0.00,0,0.05,2,3.4,B+,,0.2,0.267,#N/A!,#N/A!,#N/A!,0.27,0.10,16:23
福岡,09R,6,5212,西川拓利,福岡,B1,6.17,4.43,0.03,1,0.03,1,0.18,7,0.17,3.5,-,-,0.00,0,0.00,0,0.00,0,4.6,A+,,0.444,0.167,#N/A!,#N/A!,#N/A!,0.14,0.11,16:23
福岡,10R,1,5092,篠原晟弥,福岡,A2,6.03,6.06,0.59,29,0.20,10,0.02,1,0.12,2.3,-,-,0.10,5,0.14,7,0.14,7,5.4,A+,未消化F,0.241,0.345,#N/A!,#N/A!,#N/A!,0.47,0.12,16:56
福岡,10R,2,4684,楠原翔太,福岡,A2,5.19,5.87,0.08,4,0.14,7,0.27,13,0.18,3.8,-,-,0.09,4,0.00,0,0.00,,3.8,B+,F,0.37,0.296,#N/A!,#N/A!,#N/A!,0.03,0.18,16:56
福岡,10R,3,4957,竹之内極,福岡,B1,5.36,4.99,0.09,5,0.21,12,0.30,17,0.18,2.8,-,-,0.02,1,0.00,0,0.09,5,3.4,B+,,0.474,0.316,#N/A!,#N/A!,#N/A!,0.17,0.04,16:56
福岡,10R,4,5274,城間盛渚,福岡,B1,5.16,4.47,0.14,6,0.11,5,0.20,9,0.19,3.7,-,-,0.00,0,0.04,2,0.09,4,3.8,A,L,0.375,0.438,#N/A!,#N/A!,#N/A!,0.08,0.22,16:56
福岡,10R,5,4773,中川りな,福岡,A2,5.72,5.85,0.04,2,0.13,7,0.15,8,0.19,3.6,-,-,0.02,1,0.00,0,0.04,2,3.6,C,,0.4,0.333,#N/A!,#N/A!,#N/A!,0.10,0.15,16:56
福岡,10R,6,4932,新開航,福岡,A1,7.51,7.22,0.05,3,0.20,11,0.20,11,0.16,4.1,-,-,0.00,0,0.00,0,0.02,1,3,B+,,0.226,0.528,S,5,6,0.07,0.27,16:56
福岡,11R,1,5158,宮脇遼太,福岡,A2,6.79,4.93,0.73,47,0.03,2,0.11,7,0.13,2.4,-,-,0.11,7,0.07,4,0.08,5,4.8,A,,0.273,0.25,#N/A!,#N/A!,#N/A!,0.51,0.08,17:25
福岡,11R,2,4363,大野芳顕,福岡,A2,5.85,5.40,0.12,7,0.22,13,0.15,9,0.16,3.5,-,-,0.07,4,0.03,2,0.00,,3.8,A,,0.159,0.523,#N/A!,#N/A!,#N/A!,0.11,0.04,17:25
福岡,11R,3,4555,富永大一,福岡,A2,5.24,4.84,0.00,0,0.33,15,0.28,13,0.17,3.3,-,-,0.00,0,0.00,0,0.00,0,2.8,C,,0.333,0.238,C,3,4,0.10,0.07,17:25
福岡,11R,4,4885,大山千広,福岡,B2,6.20,6.72,0.12,2,0.24,4,0.41,7,0.15,3.0,-,-,0.00,0,0.13,2,0.00,0,3.6,A,未消化F,0.286,0.429,#N/A!,#N/A!,#N/A!,0.38,0.00,17:25
福岡,11R,5,4522,古澤光紀,福岡,A1,5.84,6.22,0.08,3,0.15,6,0.08,3,0.15,3.2,-,-,0.00,0,0.02,1,0.04,2,4,C,,0.38,0.32,#N/A!,#N/A!,#N/A!,0.10,0.07,17:25
福岡,11R,6,4122,安東幸治,福岡,A2,5.60,5.58,0.02,1,0.08,4,0.23,12,0.18,4.1,-,-,0.00,0,0.00,0,0.02,1,4.2,A,,0.294,0.324,#N/A!,#N/A!,#N/A!,0.08,0.29,17:25
福岡,12R,1,4848,仲谷颯仁,福岡,A1,6.99,7.50,0.66,44,0.19,13,0.09,6,0.14,3.0,-,-,0.13,8,0.14,9,0.08,5,4.6,S,F,0.238,0.381,#N/A!,#N/A!,#N/A!,0.28,0.14,18:00
福岡,12R,2,4236,松村敏,福岡,A1,7.12,7.27,0.31,17,0.33,18,0.11,6,0.11,2.0,-,-,0.20,11,0.09,5,0.00,,4.4,B+,,0.347,0.278,#N/A!,#N/A!,#N/A!,0.56,0.05,18:00
福岡,12R,3,5018,竹下大樹,福岡,A1,6.28,6.03,0.20,13,0.28,18,0.22,14,0.16,3.1,-,-,0.02,1,0.05,3,0.13,8,3.6,B+,,0.306,0.258,#N/A!,#N/A!,#N/A!,0.15,0.04,18:00
福岡,12R,4,4679,植田太一,福岡,A1,5.52,5.63,0.13,7,0.19,10,0.21,11,0.17,3.7,-,-,0.00,0,0.05,3,0.09,5,3.2,B+,,0.268,0.463,C,4,3,0.14,0.16,18:00
福岡,12R,5,4079,出畑孝典,福岡,A2,5.61,6.64,0.04,2,0.13,6,0.24,11,0.15,3.2,-,-,0.00,0,0.00,0,0.02,1,4.2,A,F,0.364,0.333,#N/A!,#N/A!,#N/A!,0.13,0.09,18:00
福岡,12R,6,4958,溝口海義也,福岡,A2,6.38,5.03,0.02,1,0.04,2,0.23,13,0.15,4.1,-,-,0.00,0,0.00,0,0.00,0,4.6,A,,0.265,0.286,#N/A!,#N/A!,#N/A!,0.13,0.28,18:00
芦屋,01R,1,5330,安河内鈴之介,福岡,A2,6.05,5.31,0.72,31,0.02,1,0.02,1,0.13,2.4,0.09,2.3,0.07,3,0.10,4,0.10,4,3.4,-,,0.167,0.533,#N/A!,#N/A!,#N/A!,0.39,0.11,08:40
芦屋,01R,2,3434,松尾宣邦,福岡,B1,4.85,4.64,0.07,3,0.28,12,0.21,9,0.18,3.6,0.15,3.1,0.00,0,0.05,2,0.00,,2.8,C,,0.273,0.227,#N/A!,#N/A!,#N/A!,0.09,0.15,08:40
芦屋,01R,3,5107,松本真広,福岡,B1,4.95,4.52,0.07,3,0.21,9,0.12,5,0.17,3.7,0.18,4.5,0.00,0,0.00,0,0.05,2,2.8,B+,未消化F,0.444,0.333,#N/A!,#N/A!,#N/A!,0.04,0.21,08:40
芦屋,01R,4,4506,稗田聖也,福岡,B1,6.91,6.75,0.15,8,0.21,11,0.23,12,0.14,2.5,0.08,1.8,0.04,2,0.07,4,0.05,3,4.4,C,,0.286,0.229,#N/A!,#N/A!,#N/A!,0.31,0.07,08:40
芦屋,01R,5,4367,山口修路,福岡,B1,4.14,4.77,0.03,1,0.11,4,0.28,10,0.22,3.8,0.22,5.5,0.03,1,0.00,0,0.00,0,3.4,A,F,0.714,0.143,#N/A!,#N/A!,#N/A!,0.10,0.13,08:40
芦屋,01R,6,3928,林恵祐,福岡,B1,3.48,3.63,0.00,0,0.00,0,0.00,0,0.22,5.1,0.19,4.8,0.00,0,0.00,0,0.00,0,3,B+,,0.333,0.417,#N/A!,#N/A!,#N/A!,0.04,0.54,08:40
芦屋,02R,1,4513,河野真也,福岡,A2,5.51,5.51,0.56,31,0.22,12,0.07,4,0.18,4.0,0.12,3.6,0.16,9,0.07,4,0.16,9,5.6,S,F,0.3,0.467,#N/A!,#N/A!,#N/A!,0.16,0.27,09:06
芦屋,02R,2,4463,三苫晃幸,福岡,B1,5.95,5.88,0.11,5,0.26,12,0.30,14,0.17,3.9,0.11,3.1,0.10,5,0.02,1,0.00,,3.6,-,,0.419,0.29,#N/A!,#N/A!,#N/A!,0.03,0.13,09:06
芦屋,02R,3,4100,松田隆司,福岡,B1,5.08,4.21,0.06,3,0.22,11,0.26,13,0.16,3.3,0.11,3.0,0.00,0,0.02,1,0.04,2,2.8,C,,0.44,0.24,#N/A!,#N/A!,#N/A!,0.13,0.05,09:06
芦屋,02R,4,4371,西山貴浩,福岡,A1,6.95,7.75,0.07,3,0.20,9,0.13,6,0.13,2.7,0.13,2.5,0.06,3,0.00,0,0.00,0,4.4,A,,0.293,0.366,#N/A!,#N/A!,#N/A!,0.25,0.05,09:06
芦屋,02R,5,3726,桂林寛,福岡,B2,4.61,5.70,0.00,0,0.06,2,0.15,5,0.17,3.3,0.10,2.5,0.00,0,0.00,0,0.00,0,1.6,-,F,0.143,0.429,#N/A!,#N/A!,#N/A!,0.18,0.14,09:06
芦屋,02R,6,4866,橋本英一,福岡,B1,4.26,5.00,0.00,0,0.05,2,0.03,1,0.17,3.8,0.12,3.0,0.00,0,0.00,0,0.00,0,2.4,-,未消化F,0.182,0.455,#N/A!,#N/A!,#N/A!,0.19,0.25,09:06
芦屋,03R,1,4674,池田剛規,福岡,A2,5.34,5.28,0.58,34,0.20,12,0.10,6,0.16,3.0,0.11,3.0,0.05,3,0.22,12,0.11,6,2.4,B+,,0.323,0.29,#N/A!,#N/A!,#N/A!,0.26,0.09,09:32
芦屋,03R,2,3566,川添英正,福岡,B1,5.21,5.42,0.10,5,0.17,9,0.29,15,0.19,4.4,0.16,3.5,0.08,4,0.00,0,0.00,,3.4,A+,,0.267,0.333,#N/A!,#N/A!,#N/A!,0.00,0.23,09:32
芦屋,03R,3,4736,高倉和士,福岡,A1,6.59,6.92,0.16,7,0.32,14,0.23,10,0.11,2.2,0.13,2.4,0.00,0,0.03,1,0.10,4,4,B+,F,0.452,0.262,#N/A!,#N/A!,#N/A!,0.38,0.03,09:32
芦屋,03R,4,3352,小川晃司,福岡,B1,4.54,4.29,0.10,1,0.20,2,0.10,1,0.00,0.0,0.10,3.1,0.00,0,0.00,0,0.00,0,2.4,C,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.00,09:32
芦屋,03R,5,4148,枝尾賢,福岡,A2,6.13,6.68,0.03,1,0.14,5,0.24,9,0.15,3.8,0.12,3.0,0.00,0,0.03,1,0.03,1,3.4,A,,0.296,0.296,#N/A!,#N/A!,#N/A!,0.24,0.28,09:32
芦屋,03R,6,3722,西村秀樹,福岡,B1,3.28,4.84,0.00,0,0.00,0,0.06,2,0.23,4.9,0.13,3.5,0.00,0,0.00,0,0.00,0,1.6,-,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.00,0.54,09:32
芦屋,04R,1,4831,羽野直也,福岡,A1,6.76,6.70,0.68,40,0.12,7,0.08,5,0.13,2.7,0.15,3.5,0.09,5,0.09,5,0.11,6,3.2,C,F,0.308,0.333,#N/A!,#N/A!,#N/A!,0.47,0.17,09:58
芦屋,04R,2,4709,岡村将也,福岡,A2,5.73,5.32,0.15,8,0.31,16,0.13,7,0.17,3.8,0.11,2.6,0.18,9,0.00,0,0.00,,3,-,,0.394,0.273,#N/A!,#N/A!,#N/A!,0.14,0.21,09:58
芦屋,04R,3,4180,上野秀和,福岡,B1,6.11,5.03,0.15,7,0.17,8,0.30,14,0.17,3.5,0.13,3.3,0.02,1,0.04,2,0.02,1,2.6,-,,0.2,0.467,#N/A!,#N/A!,#N/A!,0.12,0.15,09:58
芦屋,04R,4,5028,原田才一郎,福岡,A1,6.52,6.49,0.22,12,0.16,9,0.27,15,0.16,3.5,0.15,3.7,0.02,1,0.07,4,0.07,4,3,C,F,0.383,0.333,#N/A!,#N/A!,#N/A!,0.17,0.15,09:58
芦屋,04R,5,5263,花田凱成,福岡,B1,4.79,3.51,0.00,0,0.13,4,0.23,7,0.20,3.3,0.14,3.5,0.00,0,0.00,0,0.00,0,3.6,-,,0.375,0.5,#N/A!,#N/A!,#N/A!,0.22,0.13,09:58
芦屋,04R,6,5104,山田丈,福岡,A2,6.01,6.44,0.19,7,0.11,4,0.16,6,0.16,3.7,0.14,3.2,0.05,1,0.00,0,0.00,0,2.4,-,未消化F,0.258,0.387,#N/A!,#N/A!,#N/A!,0.20,0.25,09:58
芦屋,05R,1,4544,松田大志郎,福岡,A1,7.62,7.91,0.79,77,0.10,10,0.03,3,0.15,2.9,0.10,2.1,0.02,2,0.10,10,0.08,8,4.6,B+,,0.321,0.346,#N/A!,#N/A!,#N/A!,0.32,0.09,10:25
芦屋,05R,2,4351,里岡右貴,福岡,A1,7.09,6.78,0.27,15,0.33,18,0.20,11,0.15,2.9,0.11,1.8,0.16,8,0.08,4,0.00,,2.8,-,,0.339,0.306,#N/A!,#N/A!,#N/A!,0.32,0.16,10:25
芦屋,05R,3,5330,安河内鈴之介,福岡,A2,6.05,5.31,0.14,7,0.20,10,0.10,5,0.14,3.1,0.09,2.3,0.04,2,0.02,1,0.10,5,3.4,-,,0.167,0.533,#N/A!,#N/A!,#N/A!,0.26,0.11,10:25
芦屋,05R,4,4151,下河誉史,福岡,B1,5.19,5.91,0.04,2,0.14,8,0.29,16,0.19,4.1,0.16,5.1,0.00,0,0.01,1,0.01,1,2.6,-,,0.219,0.406,#N/A!,#N/A!,#N/A!,0.03,0.19,10:25
芦屋,05R,5,4861,田中宏樹,福岡,B1,5.70,5.31,0.02,1,0.20,11,0.20,11,0.17,3.5,0.17,4.1,0.00,0,0.09,5,0.00,0,3,-,,0.227,0.318,#N/A!,#N/A!,#N/A!,0.13,0.09,10:25
芦屋,05R,6,3514,山一鉄也,福岡,A2,5.61,6.16,0.00,0,0.08,3,0.16,6,0.19,4.2,0.15,3.6,0.00,0,0.00,0,0.00,0,2.2,B+,,0.344,0.312,#N/A!,#N/A!,#N/A!,0.11,0.32,10:25
芦屋,06R,1,3726,桂林寛,福岡,B2,4.61,5.70,0.26,7,0.26,7,0.19,5,0.17,3.7,0.10,2.5,0.29,8,0.11,3,0.14,4,1.6,-,F,0.143,0.429,#N/A!,#N/A!,#N/A!,0.22,0.30,10:53
芦屋,06R,2,5029,中亮太,福岡,A2,6.50,6.90,0.23,9,0.38,15,0.08,3,0.13,2.3,0.12,2.1,0.14,6,0.07,3,0.00,,4.8,A,F,0.375,0.25,#N/A!,#N/A!,#N/A!,0.34,0.00,10:53
芦屋,06R,3,4189,川上剛,福岡,A2,6.69,6.62,0.17,12,0.20,14,0.28,19,0.17,3.4,0.15,2.8,0.05,4,0.10,7,0.01,1,3.2,-,,0.541,0.148,#N/A!,#N/A!,#N/A!,0.20,0.09,10:53
芦屋,06R,4,4155,長野壮志郎,福岡,A1,6.12,6.32,0.16,7,0.28,12,0.23,10,0.15,3.5,0.11,3.7,0.05,2,0.10,4,0.00,0,2.4,B+,,0.367,0.4,#N/A!,#N/A!,#N/A!,0.09,0.06,10:53
芦屋,06R,5,4638,小林遼太,福岡,B1,5.00,4.60,0.07,3,0.16,7,0.16,7,0.20,4.9,0.16,3.0,0.00,0,0.00,0,0.05,2,3.6,C,,0.444,0.222,#N/A!,#N/A!,#N/A!,0.03,0.41,10:53
芦屋,06R,6,4288,永田啓二,福岡,A1,7.31,6.96,0.04,2,0.10,5,0.35,17,0.14,3.2,0.11,1.7,0.00,0,0.04,2,0.00,0,3.6,B+,,0.369,0.323,#N/A!,#N/A!,#N/A!,0.29,0.11,10:53
芦屋,07R,1,5219,森口和紀,福岡,B2,4.89,4.19,0.47,8,0.12,2,0.24,4,0.20,3.8,0.16,3.3,0.00,0,0.33,6,0.17,3,2.8,C,,0.375,0.125,#N/A!,#N/A!,#N/A!,0.08,0.25,11:22
芦屋,07R,2,4367,山口修路,福岡,B1,4.14,4.77,0.09,3,0.09,3,0.18,6,0.20,4.6,0.22,5.5,0.06,2,0.00,0,0.00,,3.4,A,F,0.714,0.143,#N/A!,#N/A!,#N/A!,0.04,0.50,11:22
芦屋,07R,3,5209,小野京平,福岡,B2,3.40,2.71,0.00,0,0.15,4,0.15,4,0.19,4.3,0.19,5.6,0.00,0,0.00,0,0.00,0,2.8,C,未消化F,0,0.5,#N/A!,#N/A!,#N/A!,0.07,0.40,11:22
芦屋,07R,4,3714,梶原正,福岡,B1,4.67,4.05,0.05,2,0.05,2,0.12,5,0.15,2.9,0.08,2.6,0.00,0,0.08,3,0.03,1,2.4,C,,0.071,0.5,#N/A!,#N/A!,#N/A!,0.33,0.04,11:22
芦屋,07R,5,4463,三苫晃幸,福岡,B1,5.95,5.88,0.11,4,0.08,3,0.18,7,0.16,3.8,0.11,3.1,0.00,0,0.00,0,0.09,4,3.6,-,,0.419,0.29,#N/A!,#N/A!,#N/A!,0.06,0.06,11:22
芦屋,07R,6,5337,出畑孝成,福岡,B1,4.69,2.60,0.02,2,0.09,7,0.07,6,0.19,4.0,0.18,4.0,0.00,0,0.00,0,0.00,0,3.6,A+,,0,0,#N/A!,#N/A!,#N/A!,0.21,0.37,11:22
芦屋,08R,1,4393,田中孝明,福岡,B1,4.37,4.31,0.34,11,0.13,4,0.31,10,0.16,2.4,0.13,3.5,0.16,5,0.19,6,0.19,6,2.4,-,,0,0.727,#N/A!,#N/A!,#N/A!,0.42,0.00,11:55
芦屋,08R,2,4477,篠崎仁志,福岡,A1,7.21,6.75,0.11,5,0.32,15,0.26,12,0.13,3.2,0.12,2.7,0.04,2,0.04,2,0.00,,3,C,,0.309,0.255,#N/A!,#N/A!,#N/A!,0.14,0.08,11:55
芦屋,08R,3,4451,松崎祐太郎,福岡,A1,6.07,6.21,0.09,5,0.26,15,0.26,15,0.16,2.9,0.13,3.5,0.03,2,0.03,2,0.02,1,3.2,A+,,0.352,0.241,#N/A!,#N/A!,#N/A!,0.20,0.04,11:55
芦屋,08R,4,4022,待鳥雄紀,福岡,B1,3.83,5.61,0.02,1,0.14,6,0.17,7,0.16,3.1,0.11,2.3,0.00,0,0.05,2,0.00,0,3,S,,0.294,0.353,#N/A!,#N/A!,#N/A!,0.24,0.09,11:55
芦屋,08R,5,5104,山田丈,福岡,A2,6.01,6.44,0.02,1,0.12,5,0.32,13,0.18,3.4,0.14,3.2,0.00,0,0.04,2,0.04,2,2.4,-,未消化F,0.258,0.387,#N/A!,#N/A!,#N/A!,0.20,0.04,11:55
芦屋,08R,6,5093,浦野海,福岡,A2,4.69,5.34,0.03,1,0.15,6,0.13,5,0.21,3.8,0.27,6.0,0.00,0,0.00,0,0.00,0,3,-,未消化FF,0.214,0.286,#N/A!,#N/A!,#N/A!,0.09,0.18,11:55
芦屋,09R,1,4551,三川昂暁,福岡,A2,6.16,5.13,0.37,20,0.24,13,0.24,13,0.17,3.0,0.17,3.0,0.30,16,0.19,10,0.11,6,3.2,-,F,0.25,0.3,#N/A!,#N/A!,#N/A!,0.35,0.13,12:29
芦屋,09R,2,3514,山一鉄也,福岡,A2,5.61,6.16,0.24,9,0.24,9,0.16,6,0.16,3.0,0.15,3.6,0.18,6,0.06,2,0.00,,2.2,B+,,0.344,0.312,#N/A!,#N/A!,#N/A!,0.13,0.04,12:29
芦屋,09R,3,4861,田中宏樹,福岡,B1,5.70,5.31,0.08,4,0.23,11,0.23,11,0.17,3.4,0.17,4.1,0.05,2,0.03,1,0.03,1,3,-,,0.227,0.318,#N/A!,#N/A!,#N/A!,0.22,0.13,12:29
芦屋,09R,4,4193,郷原章平,福岡,A1,6.00,5.79,0.14,8,0.16,9,0.25,14,0.15,2.8,0.12,2.6,0.08,5,0.07,4,0.00,0,3.4,A,,0.316,0.211,#N/A!,#N/A!,#N/A!,0.28,0.04,12:29
芦屋,09R,5,5328,井上慧人,福岡,B1,4.04,3.20,0.00,0,0.11,6,0.07,4,0.19,4.1,0.14,3.6,0.00,0,0.00,0,0.00,0,3.4,-,F,0,1,#N/A!,#N/A!,#N/A!,0.07,0.19,12:29
芦屋,09R,6,3352,小川晃司,福岡,B1,4.54,4.29,0.03,5,0.09,14,0.29,47,0.17,3.4,0.10,3.1,0.00,1,0.00,1,0.01,3,2.4,C,,0,0,#N/A!,#N/A!,#N/A!,0.22,0.20,12:29
芦屋,10R,1,4736,高倉和士,福岡,A1,6.59,6.92,0.71,44,0.18,11,0.03,2,0.12,1.9,0.13,2.4,0.05,3,0.07,4,0.15,9,4,B+,F,0.452,0.262,#N/A!,#N/A!,#N/A!,0.54,0.00,13:03
芦屋,10R,2,4544,松田大志郎,福岡,A1,7.62,7.91,0.33,18,0.24,13,0.20,11,0.17,3.7,0.10,2.1,0.14,8,0.10,6,0.00,,4.6,B+,,0.321,0.346,#N/A!,#N/A!,#N/A!,0.14,0.14,13:03
芦屋,10R,3,4506,稗田聖也,福岡,B1,6.91,6.75,0.18,10,0.22,12,0.18,10,0.15,2.6,0.08,1.8,0.00,0,0.13,7,0.00,0,4.4,C,,0.286,0.229,#N/A!,#N/A!,#N/A!,0.36,0.09,13:03
芦屋,10R,4,5029,中亮太,福岡,A2,6.50,6.90,0.20,11,0.19,10,0.09,5,0.11,2.0,0.12,2.1,0.04,2,0.13,7,0.02,1,4.8,A,F,0.375,0.25,#N/A!,#N/A!,#N/A!,0.44,0.05,13:03
芦屋,10R,5,4674,池田剛規,福岡,A2,5.34,5.28,0.05,3,0.09,5,0.19,11,0.14,2.4,0.11,3.0,0.02,1,0.00,0,0.02,1,2.4,B+,,0.323,0.29,#N/A!,#N/A!,#N/A!,0.33,0.04,13:03
芦屋,10R,6,4709,岡村将也,福岡,A2,5.73,5.32,0.00,0,0.02,1,0.31,15,0.19,4.1,0.11,2.6,0.00,0,0.00,0,0.00,0,3,-,,0.394,0.273,#N/A!,#N/A!,#N/A!,0.08,0.21,13:03
芦屋,11R,1,4288,永田啓二,福岡,A1,7.31,6.96,0.74,65,0.16,14,0.03,3,0.12,2.0,0.11,1.7,0.14,12,0.08,7,0.03,3,3.6,B+,,0.369,0.323,#N/A!,#N/A!,#N/A!,0.49,0.04,13:39
芦屋,11R,2,4513,河野真也,福岡,A2,5.51,5.51,0.11,6,0.28,15,0.19,10,0.18,3.7,0.12,3.6,0.02,1,0.06,3,0.00,,5.6,S,F,0.3,0.467,#N/A!,#N/A!,#N/A!,0.05,0.19,13:39
芦屋,11R,3,5028,原田才一郎,福岡,A1,6.52,6.49,0.21,12,0.16,9,0.20,11,0.17,3.6,0.15,3.7,0.00,0,0.13,8,0.10,6,3,C,F,0.383,0.333,#N/A!,#N/A!,#N/A!,0.08,0.02,13:39
芦屋,11R,4,4100,松田隆司,福岡,B1,5.08,4.21,0.11,6,0.19,10,0.21,11,0.16,3.5,0.11,3.0,0.02,1,0.04,2,0.08,4,2.8,C,,0.44,0.24,#N/A!,#N/A!,#N/A!,0.16,0.21,13:39
芦屋,11R,5,3566,川添英正,福岡,B1,5.21,5.42,0.02,1,0.17,8,0.09,4,0.19,4.4,0.16,3.5,0.00,0,0.02,1,0.00,0,3.4,A+,,0.267,0.333,#N/A!,#N/A!,#N/A!,0.03,0.18,13:39
芦屋,11R,6,4351,里岡右貴,福岡,A1,7.09,6.78,0.10,7,0.13,9,0.24,16,0.14,2.7,0.11,1.8,0.02,1,0.02,1,0.00,0,2.8,-,,0.339,0.306,#N/A!,#N/A!,#N/A!,0.34,0.12,13:39
芦屋,12R,1,4371,西山貴浩,福岡,A1,6.95,7.75,0.74,42,0.11,6,0.07,4,0.12,2.4,0.13,2.5,0.02,1,0.11,6,0.09,5,4.4,A,,0.293,0.366,#N/A!,#N/A!,#N/A!,0.39,0.02,14:20
芦屋,12R,2,4148,枝尾賢,福岡,A2,6.13,6.68,0.12,4,0.38,13,0.15,5,0.15,3.8,0.12,3.0,0.09,3,0.00,0,0.00,,3.4,A,,0.296,0.296,#N/A!,#N/A!,#N/A!,0.04,0.16,14:20
芦屋,12R,3,4831,羽野直也,福岡,A1,6.76,6.70,0.28,10,0.19,7,0.17,6,0.13,2.5,0.15,3.5,0.03,1,0.00,0,0.26,9,3.2,C,F,0.308,0.333,#N/A!,#N/A!,#N/A!,0.37,0.07,14:20
芦屋,12R,4,4477,篠崎仁志,福岡,A1,7.21,6.75,0.15,7,0.31,15,0.25,12,0.14,3.1,0.12,2.7,0.05,3,0.05,3,0.02,1,3,C,,0.309,0.255,#N/A!,#N/A!,#N/A!,0.17,0.10,14:20
